State,City,Zipcode,Store Number,URL,mintemp_f,maxtemp_f,avgtemp_f,totalprecip_in,avghumidity,condition,icon,DMA
Georgia,Augusta North,30809,1747,https://www.homedepot.com/l/Augusta-North/GA/Evans/30809/1747,78.8,93.2,88.8,0.0,55.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,SE
Georgia,Austell,30106,1749,https://www.homedepot.com/l/Austell/GA/Austell/30106/1749,77.7,95.7,89.1,0.11,59.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Bainbridge,39819,6959,https://www.homedepot.com/l/Bainbridge/GA/Bainbridge/39819/6959,72.9,92.8,87.1,0.0,68.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Georgia,Blairsville,30512,1750,https://www.homedepot.com/l/Blairsville/GA/Blairsville/30512/1750,68.4,90.9,81.9,0.13,79.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Blue Ridge,30513,1771,https://www.homedepot.com/l/Blue-Ridge/GA/Blue-Ridge/30513/1771,68.2,88.9,81.8,0.03,77.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Brookwood,30024,6978,https://www.homedepot.com/l/Brookwood/GA/Suwanee/30024/6978,74.1,91.6,86.0,0.19,65.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Brunswick,31520,141,https://www.homedepot.com/l/Brunswick/GA/Brunswick/31520/141,75.0,92.1,88.2,0.0,68.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Georgia,Buckhead,30324,6986,https://www.homedepot.com/l/Buckhead/GA/Atlanta/30324/6986,80.4,93.6,89.6,0.22,52.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Buford,30518,147,https://www.homedepot.com/l/Buford/GA/Buford/30518/147,74.1,91.6,86.0,0.19,65.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Calhoun,30701,8924,https://www.homedepot.com/l/Calhoun/GA/Calhoun/30701/8924,69.4,94.5,87.2,0.02,70.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Georgia,"Canton, GA",30114,145,https://www.homedepot.com/l/Canton-GA/GA/Canton/30114/145,72.9,94.8,84.6,0.13,69.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,SE
Georgia,"Carrollton, GA",30117,132,https://www.homedepot.com/l/Carrollton-GA/GA/Carrollton/30117/132,72.1,91.2,85.3,0.24,75.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Cartersville,30120,133,https://www.homedepot.com/l/Cartersville/GA/Cartersville/30120/133,72.0,96.3,87.6,0.06,68.0,Moderate rain at times,//cdn.weatherapi.com/weather/64x64/day/299.png,SE
Georgia,Cascade,30331,130,https://www.homedepot.com/l/Cascade/GA/Atlanta/30331/130,80.4,96.1,91.0,0.17,51.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Cedartown,30125,6942,https://www.homedepot.com/l/Cedartown/GA/Cedartown/30125/6942,69.6,94.8,87.5,0.0,69.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Clayton,30525,8412,https://www.homedepot.com/l/Clayton/GA/Clayton/30525/8412,67.8,84.2,79.6,0.35,81.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Columbus,31909,136,https://www.homedepot.com/l/Columbus/GA/Columbus/31909/136,74.3,95.9,88.0,0.22,66.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,SE
Georgia,"Commerce,GA",30529,1764,https://www.homedepot.com/l/Commerce-GA/GA/Commerce/30529/1764,71.6,92.3,86.0,0.06,70.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Conyers,30013,128,https://www.homedepot.com/l/Conyers/GA/Conyers/30013/128,74.7,92.1,86.8,0.33,68.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Cordele,31015,1773,https://www.homedepot.com/l/Cordele/GA/Cordele/31015/1773,75.2,92.3,87.0,0.28,66.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,"Covington,GA",30014,165,https://www.homedepot.com/l/Covington-GA/GA/Covington/30014/165,73.6,92.1,86.5,0.33,70.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Cumberland,30339,121,https://www.homedepot.com/l/Cumberland/GA/Atlanta/30339/121,81.5,97.5,91.1,0.25,50.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Cumming,30041,134,https://www.homedepot.com/l/Cumming/GA/Cumming/30041/134,72.0,91.9,85.3,0.15,70.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,DahloneGA,30533,6980,https://www.homedepot.com/l/DahloneGA/GA/Dahlonega/30533/6980,68.0,88.7,83.2,0.05,75.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Dalton,30720,137,https://www.homedepot.com/l/Dalton/GA/Dalton/30720/137,70.9,92.7,86.2,0.02,71.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Georgia,Dawsonville,30534,174,https://www.homedepot.com/l/Dawsonville/GA/Dawsonville/30534/174,68.0,88.7,83.2,0.05,75.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Douglasville,30135,143,https://www.homedepot.com/l/Douglasville/GA/Douglasville/30135/143,75.0,92.8,87.6,0.16,63.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Dublin,31021,8954,https://www.homedepot.com/l/Dublin/GA/Dublin/31021/8954,74.5,94.5,88.0,0.1,64.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Georgia,Duluth,30096,105,https://www.homedepot.com/l/Duluth/GA/Duluth/30096/105,78.6,93.9,89.2,0.23,54.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,East Savannah,31404,170,https://www.homedepot.com/l/East-Savannah/GA/Savannah/31404/170,78.3,92.3,88.3,0.02,67.0,Moderate rain at times,//cdn.weatherapi.com/weather/64x64/day/299.png,SE
Georgia,Ellenwood,30294,6977,https://www.homedepot.com/l/Ellenwood/GA/Ellenwood/30294/6977,76.1,92.5,87.8,0.3,63.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,"Fayetteville, GA",30214,127,https://www.homedepot.com/l/Fayetteville-GA/GA/Fayetteville/30214/127,74.3,91.9,86.6,0.17,70.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Flowery Branch,30542,1856,https://www.homedepot.com/l/Flowery-Branch/GA/Flowery-Branch/30542/1856,71.2,91.6,85.6,0.15,71.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Ft Oglethorpe,30742,1769,https://www.homedepot.com/l/Ft-Oglethorpe/GA/Fort-Oglethorpe/30742/1769,69.8,94.1,86.9,0.0,70.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Georgia,"Gainesville, GA",30501,152,https://www.homedepot.com/l/Gainesville-GA/GA/Gainesville/30501/152,70.3,90.0,84.3,0.12,72.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,"Greensboro,GA",30642,8584,https://www.homedepot.com/l/Greensboro-GA/GA/Greensboro/30642/8584,73.0,93.0,87.1,0.09,67.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,SE
Georgia,Griffin,30223,138,https://www.homedepot.com/l/Griffin/GA/Griffin/30223/138,73.0,90.7,85.1,0.38,74.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Hamilton Mill,30019,161,https://www.homedepot.com/l/Hamilton-Mill/GA/Dacula/30019/161,73.6,91.4,85.6,0.23,69.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Hartwell,30643,1748,https://www.homedepot.com/l/Hartwell/GA/Hartwell/30643/1748,72.0,92.8,86.9,0.04,66.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,"Jasper, GA",30143,8413,https://www.homedepot.com/l/Jasper-GA/GA/Jasper/30143/8413,67.8,93.7,84.8,0.04,73.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Jonesboro,30354,123,https://www.homedepot.com/l/Jonesboro/GA/Atlanta/30354/123,79.3,93.7,89.6,0.24,57.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Kennesaw,30144,106,https://www.homedepot.com/l/Kennesaw/GA/Kennesaw/30144/106,77.9,97.5,89.5,0.17,57.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Kennesaw North,30144,1777,https://www.homedepot.com/l/Kennesaw-North/GA/Kennesaw/30144/1777,77.9,97.5,89.5,0.17,57.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Lagrange,30241,160,https://www.homedepot.com/l/Lagrange/GA/Lagrange/30241/160,72.5,93.6,86.2,0.26,74.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Georgia,Lawrenceville,30043,126,https://www.homedepot.com/l/Lawrenceville/GA/Lawrenceville/30043/126,75.2,91.9,86.6,0.2,61.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Lilburn,30047,110,https://www.homedepot.com/l/Lilburn/GA/Lilburn/30047/110,77.2,92.3,87.5,0.26,61.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Lithia Spgs-Thornton Rd,30122,6941,https://www.homedepot.com/l/Lithia-Spgs-Thornton-Rd/GA/Lithia-Springs/30122/6941,75.0,92.8,87.6,0.16,63.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Loganville,30052,172,https://www.homedepot.com/l/Loganville/GA/Loganville/30052/172,74.3,92.7,87.1,0.27,66.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Lovejoy,30250,6848,https://www.homedepot.com/l/Lovejoy/GA/Lovejoy/30250/6848,75.2,92.1,87.1,0.31,68.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Mcdonough,30253,157,https://www.homedepot.com/l/Mcdonough/GA/Mcdonough/30253/157,74.5,92.1,86.9,0.32,69.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Merchants Walk,30062,111,https://www.homedepot.com/l/Merchants-Walk/GA/Marietta/30062/111,81.5,97.5,91.1,0.25,50.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Midtown,30308,159,https://www.homedepot.com/l/Midtown/GA/Atlanta/30308/159,80.4,93.6,89.6,0.22,52.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,"Monroe, GA",30655,1774,https://www.homedepot.com/l/Monroe-GA/GA/Monroe/30655/1774,73.0,91.8,85.7,0.19,71.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Morrow,30260,114,https://www.homedepot.com/l/Morrow/GA/Morrow/30260/114,76.5,92.8,88.1,0.27,64.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Moultrie,31788,1770,https://www.homedepot.com/l/Moultrie/GA/Moultrie/31788/1770,73.2,92.1,85.7,0.16,68.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,N Fulton,30097,131,https://www.homedepot.com/l/N-Fulton/GA/Duluth/30097/131,78.6,93.9,89.2,0.23,54.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,N Lilburn,30047,1775,https://www.homedepot.com/l/N-Lilburn/GA/Lilburn/30047/1775,77.2,92.3,87.5,0.26,61.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Newnan,30265,148,https://www.homedepot.com/l/Newnan/GA/Newnan/30265/148,72.9,91.4,85.8,0.06,73.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Nw Roswell/Westwind,30075,146,https://www.homedepot.com/l/Nw-Roswell-Westwind/GA/Roswell/30075/146,80.8,96.3,90.5,0.23,51.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Paulding County,30141,151,https://www.homedepot.com/l/Paulding-County/GA/Hiram/30141/151,77.7,95.7,89.1,0.11,59.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Peachtree City,30269,164,https://www.homedepot.com/l/Peachtree-City/GA/Peachtree-City/30269/164,73.9,90.9,86.4,0.13,71.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Pooler,31322,179,https://www.homedepot.com/l/Pooler/GA/Pooler/31322/179,77.4,93.0,88.8,0.01,67.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Powder Springs,30127,6940,https://www.homedepot.com/l/Powder-Springs/GA/Powder-Springs/30127/6940,77.7,95.7,89.1,0.11,59.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,"Riverdale, GA",30274,178,https://www.homedepot.com/l/Riverdale-GA/GA/Riverdale/30274/178,76.5,92.8,88.1,0.27,64.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Rome,30161,139,https://www.homedepot.com/l/Rome/GA/Rome/30161/139,70.9,96.6,88.2,0.01,69.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Roswell,30076,1755,https://www.homedepot.com/l/Roswell/GA/Roswell/30076/1755,80.8,96.3,90.5,0.23,51.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Georgia,Sandy Plains,30066,1763,https://www.homedepot.com/l/Sandy-Plains/GA/Marietta/30066/1763,77.9,97.5,89.5,0.17,57.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Georgia,Sandy Springs,30328,154,https://www.homedepot.com/l/Sandy-Springs/GA/Sandy-Springs/30328/154,81.5,96.1,90.8,0.25,50.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
